loggingSample(N),accelerometerAccelerationX(G),SQR_accelerometerAccelerationX(G),accelerometerAccelerationY(G),SQR_accelerometerAccelerationY(G),accelerometerAccelerationZ(G),SQR_accelerometerAccelerationZ(G),TOTAL_ACCELERATION,accelerometerTimestamp_sinceReboot(s),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84)
357,-0.272018433,0.073994028,-0.683288574,0.466883275,-0.72354126,0.523511955,1.031692424,1374628.627,1537498538,37.87157977,-122.2584462
358,-0.347244263,0.120578578,-0.881347656,0.776773691,-0.78263855,0.6125231,1.22876986,1374628.687,1537498538,37.87157977,-122.2584462
359,-0.340805054,0.116148085,-0.88458252,0.782486235,-0.705764771,0.498103912,1.181836804,1374628.747,1537498538,37.87157977,-122.2584462
360,0.017776489,0.000316004,-1.064987183,1.1341977,-0.717910767,0.515395869,1.284488059,1374628.806,1537498538,37.87157977,-122.2584462
361,0.071609497,0.00512792,-0.675430298,0.456206087,-0.338806152,0.114789609,0.759028073,1374628.866,1537498538,37.87157977,-122.2584462
362,-0.394424438,0.155570637,-0.572036743,0.327226035,-0.051010132,0.002602034,0.696705609,1374628.926,1537498538,37.87157977,-122.2584462
363,-0.212203979,0.045030529,-0.839904785,0.705440048,-0.321151733,0.103138436,0.923909634,1374628.985,1537498538,37.87157977,-122.2584462
364,-0.194381714,0.037784251,-0.62272644,0.387788219,-0.644287109,0.415105879,0.916885134,1374629.045,1537498538,37.87157977,-122.2584462
365,-0.348831177,0.12168319,-0.867980957,0.753390942,-0.476043701,0.226617605,1.049615042,1374629.105,1537498538,37.87157977,-122.2584462
366,-0.464035034,0.215328513,-1.045211792,1.09246769,0.011520386,0.000132719,1.143647202,1374629.164,1537498538,37.87157977,-122.2584462
367,-1.001983643,1.003971221,-1.378051758,1.899026648,0.628982544,0.395619041,1.816209489,1374629.224,1537498538,37.87157977,-122.2584462
368,-0.184509277,0.034043673,-0.807220459,0.651604869,-0.154830933,0.023972618,0.842390147,1374629.283,1537498538,37.87157977,-122.2584462
369,-0.124740601,0.015560218,-0.868301392,0.753947307,-0.360794067,0.130172359,0.948514567,1374629.343,1537498538,37.87157977,-122.2584462
370,-0.437149048,0.19109929,-1.039871216,1.081332146,-0.559066772,0.312555656,1.258962705,1374629.403,1537498538,37.87157977,-122.2584462
371,-0.233657837,0.054595985,-0.897567749,0.805627864,-0.691513062,0.478190315,1.156898511,1374629.462,1537498538,37.87157977,-122.2584462
372,-0.222442627,0.049480722,-0.830154419,0.689156359,-0.538299561,0.289766417,1.014102312,1374629.522,1537498539,37.87157977,-122.2584462
373,-0.279708862,0.078237047,-0.930130005,0.865141826,-0.166976929,0.027881295,0.985525326,1374629.582,1537498539,37.87157977,-122.2584462
374,-0.181167603,0.0328217,-0.821868896,0.675468482,-0.289398193,0.083751314,0.889967132,1374629.641,1537498539,37.87157977,-122.2584462
375,-0.502151489,0.252156118,-0.77520752,0.600946699,0.186401367,0.03474547,0.942257017,1374629.701,1537498539,37.87157977,-122.2584462
376,-0.389678955,0.151849688,-0.849014282,0.720825251,-0.053359985,0.002847288,0.935693447,1374629.761,1537498539,37.87157977,-122.2584462
377,-0.574050903,0.329534439,-0.823303223,0.677828197,0.017959595,0.000322547,1.003835237,1374629.82,1537498539,37.87157977,-122.2584462
378,-0.670837402,0.45002282,-0.978378296,0.95722409,0.006439209,4.15E-05,1.186291858,1374629.88,1537498539,37.87157977,-122.2584462
379,-0.186737061,0.03487073,-0.733001709,0.537291505,0.275985718,0.076168117,0.805189637,1374629.94,1537498539,37.87157977,-122.2584462
380,-0.586715698,0.34423531,-0.764862061,0.585013972,0.306030273,0.093654528,1.011387073,1374629.999,1537498539,37.87157977,-122.2584462
381,-0.496948242,0.246957555,-0.800491333,0.640786374,0.217132568,0.047146552,0.966897348,1374630.059,1537498539,37.87157977,-122.2584462
382,-0.501876831,0.251880353,-0.702148438,0.493012429,0.418045044,0.174761659,0.958986153,1374630.119,1537498539,37.87157977,-122.2584462
383,-0.655807495,0.43008347,-0.618118286,0.382070215,0.701080322,0.491513618,1.141782512,1374630.178,1537498539,37.87157977,-122.2584462
384,-0.64012146,0.409755484,-0.534103394,0.285266435,0.639343262,0.408759807,1.050610168,1374630.238,1537498539,37.87157977,-122.2584462
385,-0.661148071,0.437116772,-0.592285156,0.350801706,0.810012817,0.656120764,1.201681839,1374630.298,1537498539,37.87157977,-122.2584462
386,-0.506454468,0.256496128,-0.621200562,0.385890138,0.708145142,0.501469542,1.069511949,1374630.357,1537498539,37.87157977,-122.2584462
387,-0.378463745,0.143234806,-0.679794312,0.462120307,0.612670898,0.375365629,0.990313457,1374630.417,1537498539,37.87157977,-122.2584462
388,-0.250213623,0.062606857,-0.685317993,0.469660752,-0.952133179,0.906557591,1.1995104,1374630.477,1537498539,37.87157977,-122.2584462
389,-0.461029053,0.212547788,-0.882949829,0.779600401,-0.36416626,0.132617065,1.060549505,1374630.536,1537498539,37.87157977,-122.2584462
390,0.065124512,0.004241202,-0.60295105,0.363549969,-0.689971924,0.476061256,0.918614406,1374630.596,1537498539,37.87157977,-122.2584462
391,-0.528427124,0.279235225,-1.168304443,1.364935272,-0.329818726,0.108780392,1.323990517,1374630.655,1537498539,37.87157977,-122.2584462
392,-0.557403564,0.310698733,-1.099258423,1.208369081,-0.254135132,0.064584665,1.258432548,1374630.715,1537498539,37.87157977,-122.2584462
393,-0.731277466,0.534766732,-0.907226563,0.823060037,-0.163421631,0.026706629,1.176661973,1374630.775,1537498539,37.87157977,-122.2584462
394,-0.327819824,0.107465837,-0.55847168,0.311890617,-0.988998413,0.978117861,1.182148178,1374630.834,1537498540,37.87157977,-122.2584462
395,-0.301712036,0.091030153,-0.709289551,0.503091667,-0.551773071,0.304453522,0.94793214,1374630.894,1537498540,37.87157977,-122.2584462
396,-0.408721924,0.167053611,-0.797790527,0.636469725,-0.955169678,0.912349114,1.309913146,1374630.954,1537498540,37.87157977,-122.2584462
397,-0.401184082,0.160948668,-0.747344971,0.558524506,-0.270172119,0.072992974,0.890205677,1374631.013,1537498540,37.87157977,-122.2584462
398,-0.084793091,0.007189868,-0.464630127,0.215881155,-0.726898193,0.528380983,0.866863315,1374631.073,1537498540,37.87157977,-122.2584462
399,0.033721924,0.001137168,-0.863372803,0.745412597,-0.578323364,0.334457913,1.039715191,1374631.133,1537498540,37.87157977,-122.2584462
400,-0.266433716,0.070986925,-0.665939331,0.443475193,-1.0206604,1.041747652,1.24748137,1374631.192,1537498540,37.87157977,-122.2584462
401,-0.233901978,0.054710135,-0.693099976,0.480387577,-0.499954224,0.249954226,0.886031567,1374631.252,1537498540,37.87157977,-122.2584462
402,-0.163146973,0.026616935,-0.666992188,0.444878579,-0.438919067,0.192649947,0.814951202,1374631.311,1537498540,37.87157977,-122.2584462
403,-0.22215271,0.049351827,-0.73916626,0.54636676,-0.440246582,0.193817053,0.88855818,1374631.371,1537498540,37.87157977,-122.2584462
404,-0.151550293,0.022967491,-0.808441162,0.653577112,-0.42829895,0.183439991,0.927353543,1374631.431,1537498540,37.87157977,-122.2584462
405,-0.22315979,0.049800292,-0.825424194,0.6813251,-0.772766113,0.597167465,1.152515882,1374631.49,1537498540,37.87157977,-122.2584462
406,-0.335220337,0.112372674,-0.820480347,0.673188,-0.546798706,0.298988825,1.041417063,1374631.55,1537498540,37.87157977,-122.2584462
407,-0.458145142,0.209896971,-0.773910522,0.598937496,-0.531204224,0.282177928,1.044515388,1374631.61,1537498540,37.87157977,-122.2584462
408,-0.416687012,0.173628066,-0.805847168,0.649389658,-0.323944092,0.104939775,0.963305507,1374631.669,1537498540,37.87157977,-122.2584462
409,-0.390701294,0.152647501,-0.73374939,0.538388167,-0.438766479,0.192516023,0.939974304,1374631.729,1537498540,37.87157977,-122.2584462
410,-0.30380249,0.092295953,-0.430862427,0.185642431,-0.663894653,0.44075611,0.847758512,1374631.789,1537498540,37.87157977,-122.2584462
411,-0.358840942,0.128766822,-0.865951538,0.749872066,-0.324493408,0.105295972,0.991934907,1374631.848,1537498541,37.87157977,-122.2584462
412,-0.211242676,0.044623468,-0.776306152,0.602651242,-0.717651367,0.515023485,1.078099343,1374631.908,1537498541,37.87157977,-122.2584462
413,-0.284378052,0.080870876,-0.769958496,0.592836086,-0.778076172,0.605402529,1.130977229,1374631.968,1537498541,37.87157977,-122.2584462
414,-0.343994141,0.118331969,-0.68977356,0.475787564,-0.650512695,0.423166766,1.008606117,1374632.027,1537498541,37.87157977,-122.2584462
415,-0.081359863,0.006619427,-0.846679688,0.716866494,-0.647674561,0.419482337,1.069096936,1374632.087,1537498541,37.87157977,-122.2584462
416,-0.199203491,0.039682031,-0.793151855,0.629089865,-0.236190796,0.055786092,0.85120972,1374632.147,1537498541,37.87157977,-122.2584462
417,-0.176635742,0.031200185,-0.583862305,0.340895191,-0.784225464,0.615009578,0.993531557,1374632.206,1537498541,37.87157977,-122.2584462
418,-0.217544556,0.047325634,-1.06149292,1.126767219,-0.349441528,0.122109381,1.138508777,1374632.266,1537498541,37.87157977,-122.2584462
419,-0.142456055,0.020293728,-0.851425171,0.724924822,-0.480056763,0.230454496,0.987761634,1374632.325,1537498541,37.87157977,-122.2584462
420,-0.159942627,0.025581644,-0.891326904,0.79446365,-0.363021851,0.131784864,0.975617834,1374632.385,1537498541,37.87157977,-122.2584462
421,-0.18762207,0.035202041,-1.021270752,1.042993949,-0.325668335,0.106059864,1.088235202,1374632.445,1537498541,37.87157977,-122.2584462
422,-0.10168457,0.010339752,-0.977035522,0.954598411,-0.598724365,0.358470865,1.150395162,1374632.504,1537498541,37.87157977,-122.2584462
423,0.050247192,0.00252478,-0.946609497,0.89606954,-0.521682739,0.27215288,1.082010721,1374632.564,1537498541,37.87157977,-122.2584462
424,0.018997192,0.000360893,-0.919937134,0.846284331,-0.727218628,0.528846933,1.172813778,1374632.624,1537498541,37.87157977,-122.2584462
425,0.092636108,0.008581449,-0.803329468,0.645338234,-0.497436523,0.247443094,0.949401273,1374632.683,1537498541,37.87157977,-122.2584462
426,0.056671143,0.003211618,-0.811904907,0.659189578,-0.292480469,0.085544825,0.864838726,1374632.743,1537498541,37.87157977,-122.2584462
427,-0.009841919,9.69E-05,-0.753189087,0.567293801,-0.469711304,0.220628709,0.887704553,1374632.802,1537498541,37.87157977,-122.2584462
428,0.006256104,3.91E-05,-0.883163452,0.779977683,-0.649719238,0.422135088,1.096426883,1374632.862,1537498541,37.87157977,-122.2584462
429,0.024719238,0.000611041,-0.912017822,0.831776508,-0.671569824,0.451006029,1.13286962,1374632.922,1537498541,37.87157977,-122.2584462
430,0.167312622,0.027993513,-0.888046265,0.788626169,-0.465499878,0.216690136,1.016518479,1374632.981,1537498541,37.87157977,-122.2584462
431,0.072784424,0.005297572,-0.870452881,0.757688218,-0.42906189,0.184094105,0.9731803,1374633.041,1537498541,37.87157977,-122.2584462
432,0.024902344,0.000620127,-0.884735107,0.78275621,-0.315887451,0.099784882,0.939766576,1374633.101,1537498541,37.87157977,-122.2584462
433,-0.184051514,0.03387496,-0.927215576,0.859728724,-0.342971802,0.117629657,1.005600985,1374633.16,1537498541,37.87157977,-122.2584462
434,0.022628784,0.000512062,-0.988357544,0.976850635,-0.298126221,0.088879244,1.032589919,1374633.22,1537498541,37.87157977,-122.2584462
435,-0.103622437,0.010737609,-0.996429443,0.992871635,-0.211029053,0.044533261,1.023788311,1374633.28,1537498541,37.87157977,-122.2584462
436,-0.178253174,0.031774194,-1.046340942,1.094829367,0.05506897,0.003032591,1.062843428,1374633.339,1537498541,37.87157977,-122.2584462
437,-0.062530518,0.003910066,-0.905334473,0.819630508,0.004165649,1.74E-05,0.907500924,1374633.399,1537498541,37.87157977,-122.2584462
438,-0.03868103,0.001496222,-0.944763184,0.892577474,0.014434814,0.000208364,0.945664877,1374633.459,1537498541,37.87157977,-122.2584462
439,-0.094360352,0.008903876,-0.977294922,0.955105365,-0.002105713,4.43E-06,0.98184198,1374633.518,1537498541,37.87157977,-122.2584462
440,-0.201004028,0.040402619,-0.991821289,0.983709469,0.006774902,4.59E-05,1.012006911,1374633.578,1537498542,37.87157977,-122.2584462
441,-0.254745483,0.064895261,-0.958862305,0.91941692,0.049072266,0.002408087,0.993337943,1374633.637,1537498542,37.87157977,-122.2584462
442,-0.292541504,0.085580532,-0.941619873,0.886647985,0.006515503,4.25E-05,0.986038016,1374633.697,1537498542,37.87157977,-122.2584462
443,-0.38130188,0.145391124,-0.934127808,0.872594762,0.025787354,0.000664988,1.009282355,1374633.757,1537498542,37.87157977,-122.2584462
444,-0.365463257,0.133563392,-0.901550293,0.812792931,-0.017150879,0.000294153,0.972959648,1374633.816,1537498542,37.87157977,-122.2584462
445,-0.322601318,0.10407161,-0.889038086,0.790388718,-0.087295532,0.00762051,0.949779363,1374633.876,1537498542,37.87157977,-122.2584462
446,-0.389221191,0.151493136,-0.925201416,0.85599766,-0.103622437,0.010737609,1.009073043,1374633.936,1537498542,37.87157977,-122.2584462
447,-0.479721069,0.230132304,-0.893615723,0.79854906,-0.082138062,0.006746661,1.017559839,1374633.995,1537498542,37.87157977,-122.2584462
448,-0.63381958,0.40172726,-0.874832153,0.765331296,-0.005493164,3.02E-05,1.08031881,1374634.055,1537498542,37.87157977,-122.2584462
449,-0.467956543,0.218983326,-0.933654785,0.871711258,-0.230331421,0.053052563,1.069461148,1374634.115,1537498542,37.87157977,-122.2584462
450,-0.41583252,0.172916685,-0.81803894,0.669187707,-0.196212769,0.038499451,0.938404946,1374634.174,1537498542,37.87157977,-122.2584462
451,-0.453933716,0.206055819,-0.824111938,0.679160486,-0.183441162,0.03365066,0.958575487,1374634.234,1537498542,37.87157977,-122.2584462
452,-0.485214233,0.235432852,-0.787277222,0.619805424,-0.303985596,0.092407243,0.973470862,1374634.294,1537498542,37.87157977,-122.2584462
453,-0.609237671,0.37117054,-0.760696411,0.57865903,-0.452438354,0.204700464,1.074490593,1374634.353,1537498542,37.87157977,-122.2584462
454,-0.621673584,0.386478045,-0.778808594,0.606542826,-0.131317139,0.017244191,1.005119427,1374634.413,1537498542,37.87157977,-122.2584462
455,-0.618286133,0.382277742,-0.722000122,0.521284176,-0.142822266,0.0203982,0.961228442,1374634.472,1537498542,37.87157977,-122.2584462
456,-0.619995117,0.384393945,-0.684936523,0.469138041,-0.374435425,0.140201887,0.996862013,1374634.532,1537498542,37.87157977,-122.2584462
457,-0.679534912,0.461767697,-0.298812866,0.089289129,-0.556838989,0.31006966,0.927969011,1374634.592,1537498542,37.87157977,-122.2584462
458,-0.674285889,0.45466146,-0.775390625,0.601230621,-0.613327026,0.376170041,1.19668798,1374634.651,1537498542,37.87157977,-122.2584462
459,-0.573242188,0.328606606,-0.641357422,0.411339343,-0.322113037,0.103756809,0.918532938,1374634.711,1537498542,37.87157977,-122.2584462
460,-0.677764893,0.45936525,-0.632141113,0.399602387,-0.004699707,2.21E-05,0.926816985,1374634.771,1537498542,37.87157977,-122.2584462
461,-0.647964478,0.419857965,-0.67376709,0.453962092,-0.547073364,0.299289266,1.083101714,1374634.83,1537498542,37.87157977,-122.2584462
462,-0.648239136,0.420213977,-0.71836853,0.516053345,-0.337097168,0.113634501,1.02464717,1374634.89,1537498543,37.87157977,-122.2584462
463,-0.642211914,0.412436142,-0.668823242,0.447324529,-0.186950684,0.034950558,0.945891764,1374634.95,1537498543,37.87157977,-122.2584462
464,-0.684158325,0.468072614,-0.634429932,0.402501339,-0.315460205,0.099515141,0.984931009,1374635.009,1537498544,37.87157977,-122.2584462
465,-0.663970947,0.440857418,-0.648590088,0.420669102,-0.34753418,0.120780006,0.991113781,1374635.069,1537498544,37.87157977,-122.2584462
466,-0.627120972,0.393280714,-0.647201538,0.418869831,-0.136795044,0.018712884,0.911517103,1374635.129,1537498544,37.87157977,-122.2584462
467,-0.60446167,0.36537391,-0.66557312,0.442987578,-0.450576782,0.203019436,1.005674363,1374635.188,1537498544,37.87157977,-122.2584462
468,-0.684417725,0.468427622,-0.591094971,0.349393265,-0.258499146,0.066821808,0.940554462,1374635.248,1537498544,37.87157977,-122.2584462
469,-0.718185425,0.515790305,-0.630783081,0.397887295,-0.602432251,0.362924617,1.12986823,1374635.307,1537498544,37.87157977,-122.2584462
470,-0.540115356,0.291724598,-0.721054077,0.519918982,-0.230392456,0.053080684,0.929905513,1374635.367,1537498544,37.87157977,-122.2584462
471,-0.565078735,0.319313977,-0.573867798,0.32932425,-0.199615479,0.039846339,0.829749701,1374635.427,1537498544,37.87157977,-122.2584462
472,-0.81817627,0.669412409,-0.675704956,0.456577188,-0.530685425,0.28162702,1.186430199,1374635.486,1537498544,37.87157977,-122.2584462
473,-0.661087036,0.437036069,-0.811401367,0.658372178,-0.481277466,0.231627999,1.151970593,1374635.546,1537498544,37.87157977,-122.2584462
474,-0.475952148,0.226530447,-0.669067383,0.447651163,-0.302719116,0.091638863,0.875111692,1374635.606,1537498545,37.87157977,-122.2584462
475,-0.552108765,0.304824088,-0.77935791,0.607398752,-0.444717407,0.197773572,1.053563673,1374635.665,1537498545,37.87157977,-122.2584462
476,-0.625473022,0.391216501,-0.752059937,0.565594149,-0.417648315,0.174430115,1.063598028,1374635.725,1537498545,37.87157977,-122.2584462
477,-0.5806427,0.337145945,-0.905593872,0.820100261,-0.105392456,0.01110757,1.080904147,1374635.785,1537498545,37.87157977,-122.2584462
478,-0.905807495,0.820487218,-1.450744629,2.104659979,0.170608521,0.029107267,1.71879448,1374635.844,1537498545,37.87157977,-122.2584462
479,-0.459136963,0.210806751,-1.135513306,1.289390468,0.477645874,0.228145581,1.31466452,1374635.904,1537498545,37.87157977,-122.2584462
480,-0.307983398,0.094853773,-0.596817017,0.356190552,-0.390914917,0.152814472,0.77708352,1374635.964,1537498545,37.87157977,-122.2584462
481,0.06690979,0.00447692,-0.413085938,0.170639992,-0.248657227,0.061830417,0.486772358,1374636.023,1537498545,37.87157977,-122.2584462
482,-0.319259644,0.10192672,-0.616607666,0.380205014,0.311920166,0.09729419,0.761200318,1374636.083,1537498545,37.87157977,-122.2584462
483,-0.453384399,0.205557413,-1.178070068,1.387849085,0.401062012,0.160850737,1.324483762,1374636.143,1537498545,37.87157977,-122.2584462
484,-0.328582764,0.107966633,-0.983840942,0.967942999,-0.073303223,0.005373363,1.039847582,1374636.202,1537498545,37.87157977,-122.2584462
485,-0.287704468,0.082773861,-0.963851929,0.929010541,0.044906616,0.002016604,1.006876857,1374636.262,1537498545,37.87157977,-122.2584462
486,-0.153366089,0.023521157,-0.908859253,0.826025142,-0.03956604,0.001565472,0.922557191,1374636.321,1537498545,37.87157977,-122.2584462
487,-0.345794678,0.119573959,-0.946502686,0.895867335,-0.159469604,0.025430555,1.020231272,1374636.381,1537498545,37.87157977,-122.2584462
488,-0.279037476,0.077861913,-0.976623535,0.953793529,-0.412322998,0.170010255,1.096205134,1374636.441,1537498545,37.87157977,-122.2584462
489,-0.311767578,0.097199023,-0.978790283,0.958030418,-0.164291382,0.026991658,1.040298562,1374636.5,1537498546,37.87157977,-122.2584462
490,-0.248718262,0.061860774,-0.926422119,0.858257943,-0.20513916,0.042082075,0.980918341,1374636.56,1537498546,37.87157977,-122.2584462
491,-0.327056885,0.106966206,-0.924545288,0.85478399,-0.190628052,0.036339054,0.999044168,1374636.62,1537498546,37.87157977,-122.2584462
492,-0.352630615,0.124348351,-0.919647217,0.845751004,-0.193878174,0.037588746,1.00383669,1374636.679,1537498546,37.87157977,-122.2584462
493,-0.384979248,0.148209021,-0.882858276,0.779438736,-0.151611328,0.022985995,0.975004488,1374636.739,1537498546,37.87157977,-122.2584462
494,-0.332458496,0.110528652,-0.917861938,0.842470537,-0.234191895,0.054845844,1.003914853,1374636.799,1537498546,37.87157977,-122.2584462
495,-0.379486084,0.144009688,-0.939025879,0.881769601,-0.185302734,0.034337103,1.029619538,1374636.858,1537498546,37.87157977,-122.2584462
496,-0.374465942,0.140224742,-0.881118774,0.776370294,-0.206832886,0.042779843,0.979476839,1374636.918,1537498546,37.87157977,-122.2584462
497,-0.42137146,0.177553907,-0.893112183,0.797649371,-0.187103271,0.035007634,1.00509249,1374636.978,1537498546,37.87157977,-122.2584462
498,-0.419754028,0.176193444,-0.866455078,0.750744402,-0.239318848,0.057273511,0.99207427,1374637.037,1537498546,37.87157977,-122.2584462
499,-0.434707642,0.188970734,-0.847167969,0.717693568,-0.194793701,0.037944586,0.971909917,1374637.097,1537498546,37.87157977,-122.2584462
500,-0.413116455,0.170665205,-0.848327637,0.71965978,-0.244400024,0.059731372,0.974708344,1374637.156,1537498546,37.87157977,-122.2584462
501,-0.405822754,0.164692108,-0.857162476,0.73472751,-0.292297363,0.085437748,0.992399802,1374637.216,1537498546,37.87157977,-122.2584462
502,-0.393432617,0.154789224,-0.830764771,0.690170105,-0.29234314,0.085464512,0.964584802,1374637.276,1537498546,37.87157977,-122.2584462
503,-0.390380859,0.152397215,-0.843460083,0.711424912,-0.379180908,0.143778161,1.003792951,1374637.335,1537498546,37.87157977,-122.2584462
504,-0.410705566,0.168679062,-0.830932617,0.690449014,-0.449279785,0.201852325,1.030039029,1374637.395,1537498546,37.87157977,-122.2584462
505,-0.354904175,0.125956973,-0.796035767,0.633672942,-0.39213562,0.153770344,0.95571976,1374637.455,1537498546,37.87157977,-122.2584462
506,-0.401870728,0.161500082,-0.821395874,0.674691182,-0.472076416,0.222856143,1.02910029,1374637.514,1537498547,37.87157977,-122.2584462
507,-0.438949585,0.192676738,-0.812973022,0.660925134,-0.467819214,0.218854817,1.035594848,1374637.574,1537498547,37.87157977,-122.2584462
508,-0.480529785,0.230908874,-0.776809692,0.603433298,-0.428619385,0.183714577,1.008987983,1374637.634,1537498547,37.87157977,-122.2584462
509,-0.51499939,0.265224372,-0.743469238,0.552746508,-0.315475464,0.099524768,0.957859931,1374637.693,1537498547,37.87157977,-122.2584462
510,-0.427825928,0.183035025,-0.780303955,0.608874262,-0.497589111,0.247594923,1.019560793,1374637.753,1537498547,37.87157977,-122.2584462
511,-0.479034424,0.229473979,-0.772399902,0.596601609,-0.361862183,0.130944239,0.978273902,1374637.813,1537498547,37.87157977,-122.2584462
512,-0.429473877,0.184447811,-0.780059814,0.608493313,-0.429214478,0.184225068,0.988517169,1374637.872,1537498547,37.87157977,-122.2584462
513,-0.441467285,0.194893364,-0.672897339,0.452790829,-0.371841431,0.13826605,0.886538348,1374637.932,1537498547,37.87157977,-122.2584462
514,-0.474319458,0.224978948,-0.750656128,0.563484623,-0.567047119,0.321542435,1.053568226,1374637.991,1537498547,37.87157977,-122.2584462
515,-0.445755005,0.198697524,-0.728424072,0.530601629,-0.532073975,0.283102715,1.006181827,1374638.051,1537498547,37.87157977,-122.2584462
516,-0.563568115,0.31760902,-0.700317383,0.490444437,-0.412765503,0.17037536,0.989155608,1374638.111,1537498547,37.87157977,-122.2584462
517,-0.366455078,0.134289324,-0.709243774,0.503026731,-0.524520874,0.275122147,0.955216312,1374638.17,1537498547,37.87157977,-122.2584462
518,-0.516281128,0.266546203,-0.739196777,0.546411875,-0.50100708,0.251008094,1.031487359,1374638.23,1537498547,37.87157977,-122.2584462
519,-0.477676392,0.228174735,-0.673797607,0.454003215,-0.527816772,0.278590545,0.98018799,1374638.29,1537498547,37.87157977,-122.2584462
520,-0.460418701,0.21198538,-0.843811035,0.712017063,-0.501312256,0.251313978,1.084120114,1374638.349,1537498548,37.87157977,-122.2584462
521,-0.501693726,0.251696595,-0.629837036,0.396694692,-0.388793945,0.151160732,0.894176727,1374638.409,1537498548,37.87157977,-122.2584462
522,-0.58013916,0.336561445,-0.684692383,0.468803659,-0.492172241,0.242233515,1.023522652,1374638.469,1537498548,37.87157977,-122.2584462
523,-0.533874512,0.285021995,-0.607498169,0.369054025,-0.297363281,0.088424921,0.861684943,1374638.528,1537498548,37.87157977,-122.2584462
524,-0.695175171,0.483268518,-0.652954102,0.426349059,-0.421844482,0.177952767,1.042866408,1374638.588,1537498548,37.87157977,-122.2584462
525,-0.722946167,0.52265116,-0.584747314,0.341929421,-0.542938232,0.294781924,1.076736971,1374638.647,1537498548,37.87157977,-122.2584462
526,-0.582061768,0.338795902,-0.60144043,0.361730591,-0.545425415,0.297488883,0.999007195,1374638.707,1537498548,37.87157977,-122.2584462
527,-0.613372803,0.376226195,-0.594055176,0.352901552,-0.433761597,0.188149123,0.957745723,1374638.767,1537498548,37.87157977,-122.2584462
528,-0.692138672,0.479055941,-0.555786133,0.308898226,-0.489562988,0.239671919,1.013718938,1374638.826,1537498548,37.87157977,-122.2584462
529,-0.653305054,0.426807494,-0.5574646,0.31076678,-0.461837769,0.213294125,0.975124812,1374638.886,1537498548,37.87157977,-122.2584462
530,-0.683410645,0.46705011,-0.540557861,0.292202801,-0.458694458,0.210400606,0.984709864,1374638.946,1537498548,37.87157977,-122.2584462
531,-0.630844116,0.397964299,-0.596679688,0.35602665,-0.539535522,0.291098579,1.022296204,1374639.005,1537498548,37.87157977,-122.2584462
532,-0.636871338,0.405605101,-0.587295532,0.344916042,-0.424804688,0.180459023,0.964873135,1374639.065,1537498548,37.87157977,-122.2584462
533,-0.652740479,0.426070133,-0.518829346,0.26918389,-0.423828125,0.17963028,0.935352502,1374639.125,1537498548,37.87157977,-122.2584462
534,-0.691207886,0.477768342,-0.649200439,0.42146121,-0.529541016,0.280413688,1.086113824,1374639.184,1537498548,37.87157977,-122.2584462
535,-0.693572998,0.481043504,-0.582305908,0.33908017,-0.471282959,0.222107627,1.020897302,1374639.244,1537498548,37.87157977,-122.2584462
536,-0.513717651,0.263905825,-0.511505127,0.261637495,-0.429000854,0.184041733,0.842368715,1374639.303,1537498548,37.87157977,-122.2584462
537,-0.706588745,0.499267655,-0.650650024,0.423345454,-0.340621948,0.116023311,1.019135133,1374639.363,1537498548,37.87157977,-122.2584462
538,-0.647735596,0.419561402,-0.580627441,0.337128225,-0.547164917,0.299389446,1.02765708,1374639.423,1537498548,37.87157977,-122.2584462
539,-0.526885986,0.277608842,-0.578384399,0.334528513,-0.521438599,0.271898213,0.940231656,1374639.482,1537498548,37.87157977,-122.2584462
540,-0.48248291,0.232789758,-0.592041016,0.350512565,-0.631576538,0.398888923,0.991055622,1374639.542,1537498549,37.87157977,-122.2584462
541,-0.456817627,0.208682344,-0.615264893,0.378550889,-0.656341553,0.430784234,1.008968516,1374639.602,1537498549,37.87157977,-122.2584462
542,-0.490768433,0.240853655,-0.578857422,0.335075915,-0.635192871,0.403469983,0.989646176,1374639.661,1537498549,37.87157977,-122.2584462
543,-0.479446411,0.229868861,-0.560470581,0.314127272,-0.699996948,0.489995727,1.016853903,1374639.721,1537498549,37.87157977,-122.2584462
544,-0.461853027,0.213308219,-0.52835083,0.2791546,-0.700469971,0.49065818,0.991524583,1374639.781,1537498549,37.87157977,-122.2584462
545,-0.441085815,0.194556696,-0.547454834,0.299706795,-0.769180298,0.591638331,1.042066131,1374639.84,1537498549,37.87157977,-122.2584462
546,-0.480285645,0.230674301,-0.533554077,0.284679953,-0.642166138,0.412377349,0.963188249,1374639.9,1537498549,37.87157977,-122.2584462
547,-0.427490234,0.1827479,-0.548110962,0.300425627,-0.712371826,0.507473618,0.995312587,1374639.96,1537498549,37.87157977,-122.2584462
548,-0.467651367,0.218697801,-0.520507813,0.270928383,-0.732116699,0.535994861,1.012729503,1374640.019,1537498549,37.87157977,-122.2584462
549,-0.483169556,0.23345282,-0.517578125,0.267887115,-0.721221924,0.520161064,1.010693326,1374640.079,1537498549,37.87157977,-122.2584462
550,-0.454223633,0.206319109,-0.551925659,0.304621933,-0.63458252,0.402694975,0.955843092,1374640.138,1537498549,37.87157977,-122.2584462
551,-0.531143188,0.282113086,-0.50944519,0.259534402,-0.592788696,0.351398438,0.945011072,1374640.198,1537498549,37.87157977,-122.2584462
