loggingSample(N),accelerometerAccelerationX(G),SQR_accelerometerAccelerationX(G),accelerometerAccelerationY(G),SQR_accelerometerAccelerationY(G),accelerometerAccelerationZ(G),SQR_accelerometerAccelerationZ(G),TOTAL_ACCELERATION,accelerometerTimestamp_sinceReboot(s),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84)
15020,-0.062988281,0.003967524,0.241012573,0.05808706,0.247497559,0.061255042,0.351154703,1375489.566,1537499399,37.83337393,-122.260083
15021,0.902206421,0.813976426,1.678710938,2.818070413,-0.612091064,0.374655471,2.001674876,1375489.625,1537499399,37.83337393,-122.260083
15022,0.411483765,0.169318889,1.092529297,1.193620265,-0.364440918,0.132817183,1.223011176,1375489.685,1537499399,37.83337393,-122.260083
15023,0.411834717,0.169607834,1.127532959,1.271330574,-0.177627563,0.031551551,1.213461973,1375489.745,1537499399,37.83337393,-122.260083
15024,0.275924683,0.076134431,0.867874146,0.753205533,0.055282593,0.003056165,0.912357457,1375489.804,1537499399,37.83337393,-122.260083
15025,-0.089080811,0.007935391,0.161773682,0.026170724,-0.339691162,0.115390086,0.386647385,1375489.864,1537499399,37.83337393,-122.260083
15026,0.320785522,0.102903351,1.395187378,1.94654782,-0.349990845,0.122493592,1.473751934,1375489.924,1537499399,37.83337393,-122.260083
15027,0.437591553,0.191486367,0.900848389,0.81152782,0.253631592,0.064328984,1.033123019,1375489.983,1537499399,37.83337393,-122.260083
15028,0.434921265,0.189156507,1.414611816,2.00112659,-0.140594482,0.019766808,1.48662366,1375490.043,1537499399,37.83337393,-122.260083
15029,0.060028076,0.00360337,0.673843384,0.454064906,0.156707764,0.024557323,0.694424653,1375490.102,1537499399,37.83337393,-122.260083
15030,0.31918335,0.101878011,0.649612427,0.421996305,-0.407546997,0.166094555,0.830643649,1375490.162,1537499399,37.83337393,-122.260083
15031,0.483383179,0.233659298,0.343429565,0.117943866,-0.029251099,0.000855627,0.593682399,1375490.222,1537499399,37.83337393,-122.260083
15032,-0.017959595,0.000322547,-0.203353882,0.041352801,0.865768433,0.74955498,0.889511286,1375490.281,1537499399,37.83337393,-122.260083
15033,0.051742554,0.002677292,-0.400344849,0.160275998,0.09552002,0.009124074,0.414822087,1375490.341,1537499399,37.83337393,-122.260083
15034,0.347106934,0.120483224,-0.02116394,0.000447912,-0.142562866,0.020324171,0.375839469,1375490.401,1537499399,37.83337393,-122.260083
15035,-0.226989746,0.051524345,0.075424194,0.005688809,0.483673096,0.233939664,0.539585783,1375490.46,1537499399,37.83337393,-122.260083
15036,0.241912842,0.058521823,0.873001099,0.762130919,-0.88835144,0.789168281,1.268787225,1375490.52,1537499399,37.83337393,-122.260083
15037,0.332748413,0.110721506,0.986846924,0.973866851,-0.524917603,0.27553849,1.166244763,1375490.58,1537499400,37.83333734,-122.2600791
15038,-0.066497803,0.004421958,0.257507324,0.066310022,0.142150879,0.020206872,0.301560694,1375490.639,1537499400,37.83333734,-122.2600791
15039,0.197662354,0.039070406,0.750106812,0.562660229,-0.116333008,0.013533369,0.784387662,1375490.699,1537499400,37.83333734,-122.2600791
15040,0.312820435,0.097856625,1.448318481,2.097626422,-0.531402588,0.282388711,1.574125712,1375490.759,1537499400,37.83333734,-122.2600791
15041,0.177230835,0.031410769,-0.222183228,0.049365387,-0.077926636,0.006072561,0.294701063,1375490.818,1537499400,37.83333734,-122.2600791
15042,0.556121826,0.309271485,0.607635498,0.369220898,-0.675704956,0.456577188,1.065396439,1375490.878,1537499400,37.83333734,-122.2600791
15043,0.120483398,0.014516249,0.081695557,0.006674164,-0.107528687,0.011562419,0.180977434,1375490.938,1537499400,37.83333734,-122.2600791
15044,0.180343628,0.032523824,0.659820557,0.435363167,-0.194137573,0.037689397,0.71103895,1375490.997,1537499400,37.83333734,-122.2600791
15045,0.391677856,0.153411543,0.763763428,0.583334574,-0.119506836,0.014281884,0.866618717,1375491.057,1537499400,37.83333734,-122.2600791
15046,0.122848511,0.015091757,0.60848999,0.370260068,0.165161133,0.0272782,0.642362845,1375491.117,1537499400,37.83333734,-122.2600791
15047,0.563034058,0.31700735,1.722595215,2.967334275,-0.477676392,0.228174735,1.874170846,1375491.176,1537499400,37.83333734,-122.2600791
15048,0.214904785,0.046184067,0.898040771,0.806477226,0.464141846,0.215427653,1.033483888,1375491.236,1537499400,37.83333734,-122.2600791
15049,0.383911133,0.147387758,0.941345215,0.886130814,-0.19367981,0.037511869,1.034906006,1375491.296,1537499400,37.83333734,-122.2600791
15050,0.463027954,0.214394886,1.363967896,1.860408421,-0.5677948,0.322390935,1.548287519,1375491.355,1537499400,37.83333734,-122.2600791
15051,-0.046279907,0.00214183,0.124206543,0.015427265,0.124237061,0.015434847,0.181669872,1375491.415,1537499400,37.83333734,-122.2600791
15052,0.186096191,0.034631792,0.658157349,0.433171096,-0.253234863,0.064127896,0.729335851,1375491.475,1537499400,37.83333734,-122.2600791
15053,0.438247681,0.19206103,0.99508667,0.990197481,-0.371490479,0.138005176,1.149027278,1375491.534,1537499400,37.83333734,-122.2600791
15054,0.548980713,0.301379823,1.349487305,1.821115986,-0.488143921,0.238284488,1.536483094,1375491.594,1537499401,37.83324187,-122.2600687
15055,0.182037354,0.033137598,0.853134155,0.727837886,0.119827271,0.014358575,0.880530556,1375491.654,1537499401,37.83324187,-122.2600687
15056,0.469802856,0.220714724,1.224349976,1.499032864,-0.540145874,0.291757565,1.418275415,1375491.713,1537499401,37.83324187,-122.2600687
15057,0.151199341,0.022861241,0.813781738,0.662240717,0.410049438,0.168140542,0.923711264,1375491.773,1537499401,37.83324187,-122.2600687
15058,0.147766113,0.021834824,0.064544678,0.004166015,-0.204208374,0.04170106,0.260195887,1375491.833,1537499401,37.83324187,-122.2600687
15059,0.181732178,0.033026585,0.884887695,0.783026233,-0.350219727,0.122653857,0.96886876,1375491.892,1537499401,37.83324187,-122.2600687
15060,-0.143508911,0.020594808,0.353286743,0.124811523,-0.261276245,0.068265276,0.462246262,1375491.952,1537499401,37.83324187,-122.2600687
15061,0.014266968,0.000203546,0.325332642,0.105841328,-0.027420044,0.000751859,0.326797695,1375492.012,1537499401,37.83324187,-122.2600687
15062,-0.128814697,0.016593226,-0.175613403,0.030840067,0.134918213,0.018202924,0.256195663,1375492.071,1537499401,37.83324187,-122.2600687
15063,0.472244263,0.223014644,1.036331177,1.073982308,-0.315200806,0.099351548,1.181671909,1375492.131,1537499401,37.83324187,-122.2600687
15064,0.034072876,0.001160961,0.218261719,0.047638178,-0.020767212,0.000431277,0.221879282,1375492.191,1537499401,37.83324187,-122.2600687
15065,0.47114563,0.221978205,1.468215942,2.155658052,-0.164916992,0.027197614,1.550752679,1375492.25,1537499401,37.83324187,-122.2600687
15066,0.487533569,0.237688981,1.170455933,1.369967091,-0.307006836,0.094253197,1.304572447,1375492.31,1537499401,37.83324187,-122.2600687
15067,0.578613281,0.334793329,1.481048584,2.193504908,-0.523269653,0.27381113,1.673950228,1375492.37,1537499401,37.83324187,-122.2600687
15068,0.246353149,0.060689874,0.449264526,0.201838614,-0.021911621,0.000480119,0.512843648,1375492.429,1537499401,37.83324187,-122.2600687
15069,0.198745728,0.039499864,0.674499512,0.454949592,-0.231964111,0.053807349,0.740443654,1375492.489,1537499401,37.83324187,-122.2600687
15070,0.231201172,0.053453982,0.59085083,0.349104703,0.130996704,0.017160136,0.6478571,1375492.548,1537499402,37.83317909,-122.2600619
15071,0.172195435,0.029651268,-0.33152771,0.109910622,0.031173706,0.0009718,0.374878234,1375492.608,1537499402,37.83317909,-122.2600619
15072,0.130493164,0.017028466,0.197525024,0.039016135,0.032516479,0.001057321,0.238960085,1375492.668,1537499402,37.83317909,-122.2600619
15073,-0.035293579,0.001245637,0.371078491,0.137699246,-0.438598633,0.192368761,0.575598509,1375492.727,1537499402,37.83317909,-122.2600619
15074,0.44960022,0.202140358,1.594482422,2.542374194,-0.648193359,0.420154631,1.778951709,1375492.787,1537499402,37.83317909,-122.2600619
15075,0.354553223,0.125707988,1.679443359,2.820529996,-0.096740723,0.009358767,1.719184909,1375492.847,1537499402,37.83317909,-122.2600619
15076,0.142990112,0.020446172,0.100311279,0.010062353,0.239547729,0.057383114,0.296465241,1375492.906,1537499402,37.83317909,-122.2600619
15077,0.303726196,0.092249602,1.611953735,2.598394844,-0.514083862,0.264282217,1.718990013,1375492.966,1537499402,37.83317909,-122.2600619
15078,0.192810059,0.037175719,0.576751709,0.332642534,-0.186172485,0.034660194,0.6359862,1375493.026,1537499402,37.83317909,-122.2600619
15079,0.28843689,0.08319584,0.10774231,0.011608405,-0.206375122,0.042590691,0.370668229,1375493.085,1537499402,37.83317909,-122.2600619
15080,0.286087036,0.081845792,0.492050171,0.242113371,-0.42086792,0.177129806,0.70787638,1375493.145,1537499402,37.83317909,-122.2600619
15081,0.753875732,0.568328619,1.5337677,2.352443358,-0.59413147,0.352992204,1.809354631,1375493.205,1537499402,37.83317909,-122.2600619
15082,0.219039917,0.047978485,0.397155762,0.157732699,0.155761719,0.024261713,0.479554895,1375493.264,1537499402,37.83317909,-122.2600619
15083,0.062637329,0.003923435,0.071044922,0.005047381,0.253753662,0.064390921,0.270853719,1375493.324,1537499402,37.83317909,-122.2600619
15084,0.618453979,0.382485324,1.461029053,2.134605894,-0.270874023,0.073372736,1.609491831,1375493.384,1537499402,37.83317909,-122.2600619
15085,0.407546997,0.166094555,1.780090332,3.16872159,-0.550750732,0.303326369,1.907391547,1375493.443,1537499402,37.83317909,-122.2600619
15086,0.316497803,0.100170859,1.627059937,2.647324039,-0.503387451,0.253398926,1.732308813,1375493.503,1537499402,37.83317909,-122.2600619
15087,0.340606689,0.116012917,1.501724243,2.255175702,-0.197021484,0.038817465,1.552419429,1375493.563,1537499403,37.83310061,-122.2600533
15088,0.158248901,0.025042715,0.785308838,0.616709971,0.256973267,0.06603526,0.841301341,1375493.622,1537499403,37.83310061,-122.2600533
15089,0.127487183,0.016252982,0.695373535,0.483544353,-0.088989258,0.007919088,0.712542225,1375493.682,1537499403,37.83310061,-122.2600533
15090,-0.080154419,0.006424731,0.031890869,0.001017028,0.212768555,0.045270458,0.229591412,1375493.742,1537499403,37.83310061,-122.2600533
15091,0.65725708,0.431986869,1.063034058,1.130041408,-0.326370239,0.106517533,1.291722033,1375493.801,1537499403,37.83310061,-122.2600533
15092,0.768630981,0.590793585,1.369293213,1.874963903,-0.775466919,0.601348942,1.751315628,1375493.861,1537499403,37.83310061,-122.2600533
15093,0.63142395,0.398696205,1.478897095,2.187136618,-0.412826538,0.17042575,1.660198353,1375493.921,1537499403,37.83310061,-122.2600533
15094,0.168869019,0.028516746,0.240249634,0.057719887,-0.007125854,5.08E-05,0.293747187,1375493.98,1537499403,37.83310061,-122.2600533
15095,0.189697266,0.035985053,0.35925293,0.129062668,-0.362213135,0.131198355,0.544284921,1375494.04,1537499403,37.83310061,-122.2600533
15096,0.114456177,0.013100216,0.68371582,0.467467323,-0.205276489,0.042138437,0.722984077,1375494.1,1537499403,37.83310061,-122.2600533
15097,-0.030349731,0.000921106,0.548706055,0.301078335,-0.342041016,0.116992057,0.647295526,1375494.159,1537499403,37.83310061,-122.2600533
15098,0.372940063,0.139084291,1.441619873,2.078267858,-0.127166748,0.016171382,1.494497752,1375494.219,1537499403,37.83310061,-122.2600533
15099,-0.03968811,0.001575146,-0.155380249,0.024143022,0.238571167,0.056916202,0.287461945,1375494.279,1537499403,37.83310061,-122.2600533
15100,0.484405518,0.234648706,1.981048584,3.924553492,-1.055709839,1.114523264,2.296459332,1375494.338,1537499403,37.83310061,-122.2600533
15101,-0.151565552,0.022972117,0.687133789,0.472152844,-0.370010376,0.136907678,0.795004804,1375494.398,1537499403,37.83310061,-122.2600533
15102,-0.056381226,0.003178843,0.364120483,0.132583726,-0.13444519,0.018075509,0.392221975,1375494.458,1537499403,37.83310061,-122.2600533
15103,0.713623047,0.509257853,1.73097229,2.996265069,-0.489364624,0.239477735,1.935200418,1375494.517,1537499404,37.83303096,-122.2600457
15104,0.108535767,0.011780013,-0.034805298,0.001211409,0.844787598,0.713666086,0.852442084,1375494.577,1537499404,37.83303096,-122.2600457
15105,0.095046997,0.009033932,-0.293579102,0.086188689,0.493331909,0.243376372,0.581892596,1375494.637,1537499404,37.83303096,-122.2600457
15106,0.136001587,0.018496432,0.482727051,0.233025406,-0.070983887,0.005038712,0.506518064,1375494.696,1537499404,37.83303096,-122.2600457
15107,0.423706055,0.179526821,0.899749756,0.809549623,-0.44152832,0.194947257,1.088128532,1375494.756,1537499404,37.83303096,-122.2600457
15108,0.078323364,0.006134549,0.562652588,0.316577935,-0.782363892,0.61209326,0.966853527,1375494.816,1537499404,37.83303096,-122.2600457
15109,-0.041091919,0.001688546,0.406921387,0.165585015,0.972717285,0.946178917,1.055202577,1375494.875,1537499404,37.83303096,-122.2600457
15110,-0.070877075,0.00502356,0.427261353,0.182552264,-0.336227417,0.113048876,0.548292531,1375494.935,1537499404,37.83303096,-122.2600457
15111,1.516693115,2.300358005,6.615356445,43.76294089,-1.754074097,3.076775938,7.009998205,1375494.995,1537499404,37.83303096,-122.2600457
15112,0.156890869,0.024614745,0.270980835,0.073430613,0.99382019,0.98767857,1.041980771,1375495.054,1537499404,37.83303096,-122.2600457
15113,1.133468628,1.284751131,2.761001587,7.623129763,0.356536865,0.127118536,3.005827578,1375495.114,1537499404,37.83303096,-122.2600457
15114,0.972045898,0.944873228,2.049636841,4.20101118,-0.549407959,0.301849105,2.334038027,1375495.174,1537499404,37.83303096,-122.2600457
15115,0.658721924,0.433914573,1.023986816,1.048548999,-0.669403076,0.448100478,1.38944739,1375495.233,1537499404,37.83303096,-122.2600457
15116,0.051818848,0.002685193,0.152557373,0.023273752,0.017990112,0.000323644,0.162119059,1375495.293,1537499404,37.83303096,-122.2600457
15117,-0.107528687,0.011562419,0.901657104,0.812985533,-0.150009155,0.022502747,0.920353572,1375495.353,1537499404,37.83303096,-122.2600457
15118,-0.056259155,0.003165093,0.342224121,0.117117349,-0.174179077,0.030338351,0.388098947,1375495.412,1537499404,37.83303096,-122.2600457
15119,0.137069702,0.018788103,0.450653076,0.203088195,-0.154937744,0.024005705,0.495864904,1375495.472,1537499404,37.83303096,-122.2600457
15120,0.619979858,0.384375024,1.885070801,3.553491925,-0.4637146,0.21503123,2.037866085,1375495.531,1537499404,37.83303096,-122.2600457
15121,0.340515137,0.115950559,1.280563354,1.639842504,-0.62449646,0.389995829,1.46485115,1375495.591,1537499405,37.83295362,-122.2600373
15122,0.465133667,0.216349328,1.479019165,2.18749769,-0.57258606,0.327854796,1.652786077,1375495.651,1537499405,37.83295362,-122.2600373
15123,0.137878418,0.019010458,0.975860596,0.952303903,0.083389282,0.006953772,0.989074382,1375495.71,1537499405,37.83295362,-122.2600373
15124,0.217559814,0.047332273,-0.274230957,0.075202618,0.011444092,0.000130967,0.350236859,1375495.77,1537499405,37.83295362,-122.2600373
15125,0.591873169,0.350313848,1.268554688,1.609230996,-0.398040771,0.158436455,1.455328588,1375495.83,1537499405,37.83295362,-122.2600373
15126,-0.045394897,0.002060697,-0.220230103,0.048501298,0.141372681,0.019986235,0.265609168,1375495.889,1537499405,37.83295362,-122.2600373
15127,0.307891846,0.094797389,1.341674805,1.800091282,-0.737243652,0.543528202,1.561543107,1375495.949,1537499405,37.83295362,-122.2600373
15128,0.169616699,0.028769825,0.820419312,0.673087848,-0.144165039,0.020783558,0.850083073,1375496.009,1537499405,37.83295362,-122.2600373
15129,0.037765503,0.001426233,0.497192383,0.247200266,-0.112609863,0.012680981,0.511182433,1375496.068,1537499405,37.83295362,-122.2600373
15130,0.306045532,0.093663868,1.183944702,1.401725057,-0.265914917,0.070710743,1.251439039,1375496.128,1537499405,37.83295362,-122.2600373
15131,0.477401733,0.227912415,1.599441528,2.558213201,-0.060623169,0.003675169,1.670269674,1375496.188,1537499405,37.83295362,-122.2600373
15132,0.322570801,0.104051922,0.393981934,0.155221764,-0.187637329,0.035207767,0.542661454,1375496.247,1537499405,37.83295362,-122.2600373
15133,0.365234375,0.133396149,0.229644775,0.052736723,-0.027328491,0.000746846,0.432295868,1375496.307,1537499405,37.83295362,-122.2600373
15134,0.189605713,0.035950326,0.160797119,0.025855713,-0.043563843,0.001897808,0.252396213,1375496.367,1537499405,37.83295362,-122.2600373
15135,0.505874634,0.255909145,1.141937256,1.304020697,-0.266311646,0.070921893,1.277048055,1375496.426,1537499405,37.83295362,-122.2600373
15136,0.304611206,0.092787987,1.181396484,1.395697652,-0.04826355,0.00232937,1.220989357,1375496.486,1537499405,37.83295362,-122.2600373
15137,0.342773438,0.11749363,1.245773315,1.551951152,-0.497741699,0.247746799,1.384626874,1375496.546,1537499406,37.83287382,-122.2600286
15138,0.103927612,0.010800949,0.598724365,0.358470865,-0.094970703,0.009019434,0.615053858,1375496.605,1537499406,37.83287382,-122.2600286
15139,-0.015960693,0.000254744,0.796768188,0.634839545,-0.32661438,0.106676953,0.861261425,1375496.665,1537499406,37.83287382,-122.2600286
15140,0.266052246,0.070783798,0.917404175,0.84163042,0.235580444,0.055498146,0.983825372,1375496.725,1537499406,37.83287382,-122.2600286
15141,0.493515015,0.24355707,1.587783813,2.521057437,-0.173095703,0.029962122,1.671698726,1375496.784,1537499406,37.83287382,-122.2600286
15142,0.593444824,0.352176759,1.604904175,2.575717411,0.299819946,0.089892,1.737177645,1375496.844,1537499406,37.83287382,-122.2600286
15143,0.590927124,0.349194866,2.367370605,5.604443581,-0.502166748,0.252171443,2.4911463,1375496.904,1537499406,37.83287382,-122.2600286
15144,0.65133667,0.424239458,1.344223022,1.806935533,-0.68913269,0.474903864,1.645016369,1375496.963,1537499406,37.83287382,-122.2600286
15145,0.141983032,0.020159181,0.147888184,0.021870915,0.066986084,0.004487135,0.215678538,1375497.023,1537499406,37.83287382,-122.2600286
15146,0.384262085,0.14765735,0.917037964,0.840958627,-0.32611084,0.10634828,1.046405398,1375497.083,1537499406,37.83287382,-122.2600286
15147,0.633712769,0.401591874,1.130371094,1.27773881,-0.274078369,0.075118952,1.324556392,1375497.142,1537499406,37.83287382,-122.2600286
15148,0.326797485,0.106796596,1.072402954,1.150048096,-0.275970459,0.076159694,1.154558091,1375497.202,1537499406,37.83287382,-122.2600286
15149,0.10118103,0.010237601,0.778518677,0.60609133,-0.270370483,0.073100198,0.830318691,1375497.262,1537499406,37.83287382,-122.2600286
15150,0.024398804,0.000595302,0.878051758,0.77097489,-0.299407959,0.089645126,0.928016873,1375497.321,1537499406,37.83287382,-122.2600286
15151,0.057098389,0.003260226,0.758102417,0.574719275,-0.257949829,0.066538114,0.802818544,1375497.381,1537499406,37.83287382,-122.2600286
15152,0.387557983,0.15020119,1.230300903,1.513640312,-0.252548218,0.063780602,1.314390393,1375497.441,1537499406,37.83287382,-122.2600286
15153,0.564056396,0.318159618,2.041305542,4.166928316,-0.614776611,0.377950281,2.205229742,1375497.5,1537499406,37.83287382,-122.2600286
15154,0.183731079,0.033757109,1.24887085,1.5596784,-0.428070068,0.183243983,1.332921413,1375497.56,1537499407,37.83279361,-122.2600199
15155,0.368087769,0.135488606,0.762924194,0.582053326,-0.532012939,0.283037767,1.000289807,1375497.619,1537499407,37.83279361,-122.2600199
15156,0.313827515,0.098487709,0.405441284,0.164382635,-0.23928833,0.057258905,0.565799654,1375497.679,1537499407,37.83279361,-122.2600199
15157,0.631851196,0.399235934,1.688308716,2.850386321,-0.134078979,0.017977173,1.80765025,1375497.739,1537499407,37.83279361,-122.2600199
15158,0.692092896,0.478992577,1.499557495,2.248672681,-0.313583374,0.098334532,1.681071025,1375497.798,1537499407,37.83279361,-122.2600199
15159,0.453582764,0.205737324,1.783401489,3.180520871,0.034347534,0.001179753,1.840499375,1375497.858,1537499407,37.83279361,-122.2600199
15160,0.046310425,0.002144655,0.150390625,0.02261734,-0.351425171,0.123499651,0.38504759,1375497.918,1537499407,37.83279361,-122.2600199
15161,-0.041519165,0.001723841,0.488876343,0.239000079,-0.081039429,0.006567389,0.497283932,1375497.977,1537499407,37.83279361,-122.2600199
15162,-0.182281494,0.033226543,0.615509033,0.37885137,-0.247970581,0.061489409,0.688162279,1375498.037,1537499407,37.83279361,-122.2600199
15163,0.195632935,0.038272245,0.799087524,0.638540871,-0.15222168,0.02317144,0.836650797,1375498.097,1537499407,37.83279361,-122.2600199
15164,0.248199463,0.061602973,0.859207153,0.738236932,-0.421051025,0.177283966,0.988495762,1375498.156,1537499407,37.83279361,-122.2600199
15165,0.325576782,0.106000241,1.261398315,1.591125709,-0.314834595,0.099120822,1.340241311,1375498.216,1537499407,37.83279361,-122.2600199
15166,0.045211792,0.002044106,0.162811279,0.026507513,-0.026351929,0.000694424,0.171014745,1375498.276,1537499407,37.83279361,-122.2600199
15167,0.275283813,0.075781178,0.324584961,0.105355397,-0.421386719,0.177566767,0.598918477,1375498.335,1537499407,37.83279361,-122.2600199
15168,0.512268066,0.262418571,0.810958862,0.657654276,-0.382568359,0.146358549,1.032681653,1375498.395,1537499407,37.83279361,-122.2600199
15169,0.112228394,0.012595212,0.241149902,0.058153275,0.059661865,0.003559538,0.272594985,1375498.455,1537499407,37.83279361,-122.2600199
15170,0.207870483,0.043210138,0.313873291,0.098516443,0.009872437,9.75E-05,0.376595334,1375498.514,1537499407,37.83279361,-122.2600199
15171,0.223251343,0.049841162,0.569290161,0.324091287,0.022674561,0.000514136,0.611920408,1375498.574,1537499408,37.8327147,-122.2600113
15172,0.014556885,0.000211903,0.450836182,0.203253263,-0.24369812,0.059388774,0.512692832,1375498.634,1537499408,37.8327147,-122.2600113
15173,0.23916626,0.0572005,1.397583008,1.953238264,-0.458953857,0.210638643,1.490327953,1375498.693,1537499408,37.8327147,-122.2600113
15174,0.209259033,0.043789343,0.964569092,0.930393533,-0.096420288,0.009296872,0.991705474,1375498.753,1537499408,37.8327147,-122.2600113
15175,0.237518311,0.056414948,0.866165161,0.750242086,0.121643066,0.014797036,0.906341034,1375498.813,1537499408,37.8327147,-122.2600113
15176,0.033370972,0.001113622,0.245223999,0.06013481,0.111373901,0.012404146,0.271390083,1375498.872,1537499408,37.8327147,-122.2600113
15177,0.216308594,0.046789408,0.994720459,0.989468792,-0.230072021,0.052933135,1.043643298,1375498.932,1537499408,37.8327147,-122.2600113
15178,0.613418579,0.376282353,1.543395996,2.3820712,-0.490234375,0.240329742,1.731670666,1375498.992,1537499408,37.8327147,-122.2600113
15179,0.343688965,0.118122105,0.656463623,0.430944488,-0.27645874,0.076429435,0.790883068,1375499.051,1537499408,37.8327147,-122.2600113
15180,0.345504761,0.11937354,0.826583862,0.683240881,-0.109436035,0.011976246,0.902546767,1375499.111,1537499408,37.8327147,-122.2600113
15181,0.318771362,0.101615181,0.458572388,0.210288635,-0.503143311,0.253153191,0.751702739,1375499.171,1537499408,37.8327147,-122.2600113
15182,0.018539429,0.00034371,-0.068161011,0.004645923,0.142715454,0.020367701,0.159239865,1375499.23,1537499408,37.8327147,-122.2600113
15183,0.238418579,0.056843419,1.219345093,1.486802456,-0.097213745,0.009450512,1.246232878,1375499.29,1537499408,37.8327147,-122.2600113
15184,0.355941772,0.126694545,2.039001465,4.157526974,-0.590484619,0.348672085,2.15241576,1375499.35,1537499408,37.8327147,-122.2600113
15185,0.044723511,0.002000192,0.759094238,0.576224062,0.158187866,0.025023401,0.776690193,1375499.409,1537499408,37.8327147,-122.2600113
15186,0.202987671,0.041203995,0.737930298,0.544541125,-0.226715088,0.051399731,0.798213537,1375499.469,1537499408,37.8327147,-122.2600113
15187,0.374664307,0.140373343,1.461181641,2.135051788,-0.277236938,0.07686032,1.533716222,1375499.529,1537499408,37.8327147,-122.2600113
15188,0.209320068,0.043814891,1.044235229,1.090427213,-0.089157104,0.007948989,1.068733406,1375499.588,1537499409,37.83262458,-122.2600014
15189,0.29675293,0.088062301,0.550598145,0.303158317,-0.278289795,0.07744521,0.684591724,1375499.648,1537499409,37.83262458,-122.2600014
15190,0.318313599,0.101323547,0.251251221,0.063127176,-0.079467773,0.006315127,0.413238249,1375499.708,1537499409,37.83262458,-122.2600014
15191,0.614395142,0.377481391,1.494613647,2.233869954,-0.395324707,0.156281624,1.66362044,1375499.767,1537499409,37.83262458,-122.2600014
15192,0.170257568,0.028987639,0.844360352,0.712944404,0.231384277,0.053538684,0.891891657,1375499.827,1537499409,37.83262458,-122.2600014
15193,0.063613892,0.004046727,0.056900024,0.003237613,-0.125656128,0.015789463,0.151900634,1375499.887,1537499409,37.83262458,-122.2600014
15194,0.496734619,0.246745282,1.562576294,2.441644675,-0.506637573,0.25668163,1.716121087,1375499.946,1537499409,37.83262458,-122.2600014
15195,-0.045700073,0.002088497,-0.025421143,0.000646235,-0.085372925,0.007288536,0.10011627,1375500.006,1537499409,37.83262458,-122.2600014
15196,0.119903564,0.014376865,0.97454834,0.949744467,-0.232162476,0.053899415,1.008970142,1375500.066,1537499409,37.83262458,-122.2600014
15197,0.111282349,0.012383761,0.594894409,0.353899358,-0.080810547,0.006530345,0.610584526,1375500.125,1537499409,37.83262458,-122.2600014
15198,0.244384766,0.059723914,1.306137085,1.705994085,-0.281326294,0.079144484,1.358257149,1375500.185,1537499409,37.83262458,-122.2600014
15199,0.02722168,0.00074102,0.399612427,0.159690092,0.07850647,0.006163266,0.408159745,1375500.245,1537499409,37.83262458,-122.2600014
15200,0.573455811,0.328851567,1.355804443,1.838205688,-0.299789429,0.089873702,1.502308542,1375500.304,1537499409,37.83262458,-122.2600014
15201,0.508071899,0.258137055,1.413925171,1.999184389,-0.333099365,0.110955187,1.538920606,1375500.364,1537499409,37.83262458,-122.2600014
15202,0.434494019,0.188785053,0.901535034,0.812765418,-0.279006958,0.077844883,1.038939533,1375500.424,1537499409,37.83262458,-122.2600014
15203,0.027236938,0.000741851,-0.214920044,0.046190625,0.073303223,0.005373363,0.228704697,1375500.483,1537499409,37.83262458,-122.2600014
15204,0.115737915,0.013395265,0.219070435,0.047991855,-0.092453003,0.008547558,0.264451656,1375500.543,1537499409,37.83262458,-122.2600014
15205,0.289291382,0.083689504,0.877532959,0.770064094,-0.183349609,0.033617079,0.942003544,1375500.603,1537499410,37.83257351,-122.2599959
15206,0.084564209,0.007151105,0.739547729,0.546930843,-0.248382568,0.0616939,0.784713864,1375500.662,1537499410,37.83257351,-122.2599959
15207,0.352813721,0.124477522,1.191680908,1.420103386,-0.233352661,0.054453464,1.264529309,1375500.722,1537499410,37.83257351,-122.2599959
15208,0.498748779,0.248750345,1.242660522,1.544205173,-0.179046631,0.032057696,1.350930499,1375500.781,1537499410,37.83257351,-122.2599959
15209,0.408065796,0.166517694,1.44039917,2.074749769,-0.445785522,0.198724732,1.562047437,1375500.841,1537499410,37.83257351,-122.2599959
15210,0.580718994,0.33723455,2.526824951,6.384844333,-0.327590942,0.107315825,2.613311062,1375500.901,1537499410,37.83257351,-122.2599959
15211,0.216430664,0.046842232,0.802185059,0.643500869,-0.190582275,0.036321604,0.852446306,1375500.96,1537499410,37.83257351,-122.2599959
15212,0.49180603,0.241873171,1.181976318,1.397068016,-0.48626709,0.236455683,1.369451303,1375501.02,1537499410,37.83257351,-122.2599959
15213,0.442428589,0.195743056,1.257095337,1.580288686,-0.281677246,0.079342071,1.362121072,1375501.08,1537499410,37.83257351,-122.2599959
15214,0.359786987,0.129446676,1.011749268,1.023636581,-0.254974365,0.065011927,1.103673495,1375501.139,1537499410,37.83257351,-122.2599959
15215,0.126251221,0.015939371,0.093261719,0.008697748,0.243103027,0.059099082,0.28937208,1375501.199,1537499410,37.83257351,-122.2599959
15216,0.143814087,0.020682492,-0.043502808,0.001892494,-0.146911621,0.021583024,0.210138074,1375501.259,1537499410,37.83257351,-122.2599959
