loggingSample(N),accelerometerAccelerationX(G),SQR_accelerometerAccelerationX(G),accelerometerAccelerationY(G),SQR_accelerometerAccelerationY(G),accelerometerAccelerationZ(G),SQR_accelerometerAccelerationZ(G),TOTAL_ACCELERATION,accelerometerTimestamp_sinceReboot(s),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84)
25373,0.040512085,0.001641229,0.902404785,0.814334396,-0.068481445,0.004689708,0.905905808,1376107.122,1537500016,37.80364252,-122.2533419
25374,0.048568726,0.002358921,0.35748291,0.127794031,-0.138397217,0.01915379,0.386402306,1376107.181,1537500016,37.80364252,-122.2533419
25375,0.463989258,0.215286032,1.362823486,1.857287854,-0.298355103,0.089015767,1.470234557,1376107.241,1537500016,37.80364252,-122.2533419
25376,0.421813965,0.177927021,1.280853271,1.640585102,-0.327041626,0.106956225,1.387612463,1376107.3,1537500016,37.80364252,-122.2533419
25377,0.341644287,0.116720819,0.84324646,0.711064592,0.031967163,0.0010219,0.910388549,1376107.36,1537500016,37.80364252,-122.2533419
25378,0.403701782,0.162975129,0.927810669,0.860832638,-0.021835327,0.000476782,1.012069438,1376107.42,1537500016,37.80364252,-122.2533419
25379,0.086151123,0.007422016,0.626922607,0.393031955,-0.202636719,0.04106164,0.664466411,1376107.479,1537500016,37.80364252,-122.2533419
25380,-0.087997437,0.007743549,0.58921814,0.347178017,-0.264785767,0.070111502,0.651945602,1376107.539,1537500017,37.8035455,-122.2533904
25381,-0.005462646,2.98E-05,0.80796814,0.652812515,-0.0677948,0.004596135,0.810825808,1376107.599,1537500017,37.8035455,-122.2533904
25382,0.100952148,0.010191336,1.132232666,1.28195081,-0.208831787,0.043610715,1.15574775,1376107.658,1537500017,37.8035455,-122.2533904
25383,0.21031189,0.044231091,1.153930664,1.331555977,0.103851318,0.010785096,1.177527989,1376107.718,1537500017,37.8035455,-122.2533904
25384,0.271240234,0.073571265,1.45098877,2.105368411,-0.411514282,0.169344004,1.532411067,1376107.778,1537500017,37.8035455,-122.2533904
25385,0.392822266,0.154309333,0.909667969,0.827495814,-0.357696533,0.12794681,1.053447652,1376107.837,1537500017,37.8035455,-122.2533904
25386,0.514404297,0.264611781,1.204406738,1.450595591,0.031829834,0.001013138,1.310045995,1376107.897,1537500017,37.8035455,-122.2533904
25387,0.444076538,0.197203972,1.228286743,1.508688323,-0.170272827,0.028992836,1.317150383,1376107.957,1537500017,37.8035455,-122.2533904
25388,0.448684692,0.201317953,1.273132324,1.620865914,-0.038711548,0.001498584,1.350437874,1376108.016,1537500017,37.8035455,-122.2533904
25389,0.238082886,0.056683461,1.304443359,1.701572477,-0.2318573,0.053757808,1.346110599,1376108.076,1537500017,37.8035455,-122.2533904
25390,0.024917603,0.000620887,0.883483887,0.780543779,-0.349853516,0.122397483,0.950558861,1376108.136,1537500017,37.8035455,-122.2533904
25391,0.005218506,2.72E-05,0.422531128,0.178532554,-0.306900024,0.094187625,0.522252249,1376108.195,1537500017,37.8035455,-122.2533904
25392,-0.114624023,0.013138667,0.290756226,0.084539183,-0.048980713,0.00239911,0.316349427,1376108.255,1537500017,37.8035455,-122.2533904
25393,0.084732056,0.007179521,1.132659912,1.282918476,-0.113327026,0.012843015,1.141464416,1376108.315,1537500017,37.8035455,-122.2533904
25394,0.17010498,0.028935704,0.972244263,0.945258907,0.105545044,0.011139756,0.9926401,1376108.374,1537500017,37.8035455,-122.2533904
25395,0.316436768,0.100132228,1.067764282,1.140120562,-0.269104004,0.072416965,1.145718009,1376108.434,1537500017,37.8035455,-122.2533904
25396,0.317626953,0.100886881,0.554855347,0.307864456,-0.257141113,0.066121552,0.689110216,1376108.472,1537500018,37.80345217,-122.2534313
25397,0.546936035,0.299139026,1.235626221,1.526772158,-0.235687256,0.055548483,1.371663103,1376108.505,1537500018,37.80345217,-122.2534313
25398,0.308639526,0.095258357,0.518768311,0.26912056,-0.032073975,0.00102874,0.604489584,1376108.539,1537500018,37.80345217,-122.2534313
25399,0.412445068,0.170110934,0.982925415,0.966142371,-0.147064209,0.021627882,1.076048878,1376108.573,1537500018,37.80345217,-122.2534313
25400,0.434814453,0.189063609,1.115310669,1.243917888,0.064498901,0.004160108,1.198808411,1376108.607,1537500018,37.80345217,-122.2534313
25401,0.363540649,0.132161803,0.829772949,0.688523147,-0.111343384,0.012397349,0.912733422,1376108.641,1537500018,37.80345217,-122.2534313
25402,0.301086426,0.090653036,1.123687744,1.262674146,-0.020828247,0.000433816,1.163512354,1376108.674,1537500018,37.80345217,-122.2534313
25403,0.135787964,0.018438371,0.832885742,0.693698659,0.072875977,0.005310908,0.847022986,1376108.708,1537500018,37.80345217,-122.2534313
25404,0.120773315,0.014586194,0.988967896,0.978057499,-0.334289551,0.111749504,1.050901136,1376108.742,1537500018,37.80345217,-122.2534313
25405,0.354660034,0.12578374,1.312713623,1.723217056,0.006607056,4.37E-05,1.359795738,1376108.776,1537500018,37.80345217,-122.2534313
25406,0.183898926,0.033818815,0.97883606,0.958120032,-0.165084839,0.027253004,1.009550321,1376108.81,1537500018,37.80345217,-122.2534313
25407,-0.091186523,0.008314982,0.775543213,0.601467275,-0.290161133,0.084193483,0.833052063,1376108.843,1537500018,37.80345217,-122.2534313
25408,-0.091247559,0.008326117,1.001693726,1.003390321,-0.160919189,0.025894985,1.018632133,1376108.877,1537500018,37.80345217,-122.2534313
25409,-0.021286011,0.000453094,0.788497925,0.621728978,0.082214355,0.0067592,0.793058177,1376108.911,1537500018,37.80345217,-122.2534313
25410,0.289932251,0.08406071,1.260055542,1.587739969,-0.173416138,0.030073157,1.304558866,1376108.945,1537500018,37.80345217,-122.2534313
25411,0.13710022,0.01879647,0.500076294,0.2500763,-0.058044434,0.003369156,0.521768077,1376108.979,1537500018,37.80345217,-122.2534313
25412,0.100341797,0.010068476,0.664215088,0.441181683,-0.171401978,0.029378638,0.69327397,1376109.012,1537500018,37.80345217,-122.2534313
25413,0.258590698,0.066869149,1.367904663,1.871163167,-0.222259521,0.049399295,1.409762963,1376109.046,1537500018,37.80345217,-122.2534313
25414,0.232681274,0.054140575,0.570968628,0.326005174,-0.083114624,0.006908041,0.622136472,1376109.08,1537500018,37.80345217,-122.2534313
25415,0.524490356,0.275090134,1.254592896,1.574003335,-0.319503784,0.102082668,1.396845065,1376109.114,1537500018,37.80345217,-122.2534313
25416,0.237701416,0.056501963,0.400619507,0.160495989,-0.115570068,0.013356441,0.479952491,1376109.148,1537500018,37.80345217,-122.2534313
25417,0.405395508,0.164345518,1.099212646,1.208268441,-0.372573853,0.138811276,1.229400356,1376109.181,1537500018,37.80345217,-122.2534313
25418,0.424346924,0.180070312,1.106292725,1.223883593,-0.082458496,0.006799404,1.187751367,1376109.215,1537500018,37.80345217,-122.2534313
25419,0.359359741,0.129139423,0.795318604,0.632531682,-0.092575073,0.008570144,0.877633893,1376109.249,1537500018,37.80345217,-122.2534313
25420,0.276351929,0.076370389,0.537902832,0.289339457,-0.130111694,0.016929053,0.618578126,1376109.283,1537500018,37.80345217,-122.2534313
25421,0.348937988,0.121757719,1.02281189,1.046144162,-0.364013672,0.132505953,1.140354259,1376109.317,1537500018,37.80345217,-122.2534313
25422,0.205093384,0.042063296,0.742019653,0.550593165,0.074127197,0.005494841,0.77340242,1376109.35,1537500018,37.80345217,-122.2534313
25423,0.273666382,0.074893289,1.080596924,1.167689712,0.131256104,0.017228165,1.122413099,1376109.384,1537500018,37.80345217,-122.2534313
25424,0.156677246,0.024547759,1.137496948,1.293899307,-0.311782837,0.097208537,1.189813264,1376109.418,1537500018,37.80345217,-122.2534313
25425,-0.141036987,0.019891432,0.253189087,0.064104714,-0.084182739,0.007086734,0.301799402,1376109.452,1537500018,37.80345217,-122.2534313
25426,0.193634033,0.037494139,1.663665771,2.767783798,-0.41078186,0.168741737,1.724534625,1376109.486,1537500018,37.80345217,-122.2534313
25427,0.024368286,0.000593813,0.740188599,0.547879162,-0.160385132,0.025723391,0.757757459,1376109.519,1537500018,37.80345217,-122.2534313
25428,0.156784058,0.024581241,1.381622314,1.908880219,-0.210220337,0.04419259,1.406290884,1376109.553,1537500019,37.80337153,-122.2534666
25429,-0.004501343,2.03E-05,0.581878662,0.338582777,0.013397217,0.000179485,0.582050277,1376109.587,1537500019,37.80337153,-122.2534666
25430,0.132614136,0.017586509,0.753540039,0.56782259,-0.141342163,0.019977607,0.778066004,1376109.621,1537500019,37.80337153,-122.2534666
25431,0.304229736,0.092555732,1.418930054,2.013362498,-0.17276001,0.029846021,1.461425418,1376109.655,1537500019,37.80337153,-122.2534666
25432,0.037902832,0.001436625,0.626358032,0.392324384,-0.059234619,0.00350874,0.630293383,1376109.688,1537500019,37.80337153,-122.2534666
25433,0.061325073,0.003760765,0.937927246,0.879707519,-0.208831787,0.043610715,0.962849416,1376109.722,1537500019,37.80337153,-122.2534666
25434,0.173706055,0.030173794,0.806365967,0.650226073,-0.162002563,0.02624483,0.840621613,1376109.756,1537500019,37.80337153,-122.2534666
25435,0.430740356,0.185537254,1.260116577,1.587893788,-0.077957153,0.006077318,1.333982144,1376109.79,1537500019,37.80337153,-122.2534666
25436,0.357437134,0.127761305,0.791275024,0.626116164,-0.125732422,0.015808642,0.877317565,1376109.824,1537500019,37.80337153,-122.2534666
25437,0.485336304,0.235551328,1.391372681,1.935917937,-0.512985229,0.263153845,1.560327886,1376109.857,1537500019,37.80337153,-122.2534666
25438,0.159942627,0.025581644,0.326812744,0.10680657,-0.059295654,0.003515975,0.368651852,1376109.891,1537500019,37.80337153,-122.2534666
25439,0.374572754,0.140304748,1.090454102,1.189090149,-0.116928101,0.013672181,1.158907709,1376109.925,1537500019,37.80337153,-122.2534666
25440,0.285766602,0.081662551,0.971237183,0.943301666,-0.005950928,3.54E-05,1.012422654,1376109.959,1537500019,37.80337153,-122.2534666
25441,0.294235229,0.08657437,1.08821106,1.184203311,-0.007705688,5.94E-05,1.127314091,1376109.993,1537500019,37.80337153,-122.2534666
25442,0.312072754,0.097389404,1.058380127,1.120168493,-0.111297607,0.012387157,1.109028879,1376110.026,1537500019,37.80337153,-122.2534666
25443,0.297119141,0.088279784,0.839355469,0.704517603,0.022491455,0.000505866,0.890675728,1376110.06,1537500019,37.80337153,-122.2534666
25444,0.243515015,0.059299563,0.911972046,0.831693013,-0.10496521,0.011017695,0.949742213,1376110.094,1537500019,37.80337153,-122.2534666
25445,0.161697388,0.026146045,1.203689575,1.448868593,-0.326690674,0.106726796,1.257673024,1376110.128,1537500019,37.80337153,-122.2534666
25446,-0.088577271,0.007845933,0.628753662,0.395331167,-0.161300659,0.026017903,0.65512976,1376110.162,1537500019,37.80337153,-122.2534666
25447,0.203796387,0.041532967,1.57119751,2.468661615,-0.484680176,0.234914873,1.656837184,1376110.195,1537500019,37.80337153,-122.2534666
25448,0.073776245,0.005442934,0.540664673,0.292318289,-0.245681763,0.060359529,0.598431911,1376110.229,1537500019,37.80337153,-122.2534666
25449,0.233901978,0.054710135,1.19960022,1.439040688,-0.055099487,0.003035953,1.223432375,1376110.263,1537500019,37.80337153,-122.2534666
25450,0.033538818,0.001124852,0.632064819,0.399505935,-0.078430176,0.006151293,0.637794701,1376110.297,1537500019,37.80337153,-122.2534666
25451,0.100784302,0.010157476,0.672286987,0.451969793,-0.133224487,0.017748764,0.692730851,1376110.331,1537500019,37.80337153,-122.2534666
25452,0.279586792,0.078168774,1.173095703,1.376153528,-0.089859009,0.008074641,1.209296053,1376110.364,1537500019,37.80337153,-122.2534666
25453,0.237670898,0.056487456,0.958847046,0.919387658,-0.131668091,0.017336486,0.99660002,1376110.398,1537500019,37.80337153,-122.2534666
25454,0.224700928,0.050490507,1.197509766,1.43402964,-0.160461426,0.025747869,1.228929622,1376110.432,1537500019,37.80337153,-122.2534666
25455,0.174224854,0.0303543,1.14100647,1.301895765,-0.049179077,0.002418582,1.155278601,1376110.466,1537500019,37.80337153,-122.2534666
25456,0.218414307,0.04770481,1.101394653,1.213070182,-0.277694702,0.077114348,1.156671664,1376110.5,1537500019,37.80337153,-122.2534666
25457,0.490539551,0.240629051,1.383087158,1.912930087,-0.124725342,0.015556411,1.472791753,1376110.533,1537500019,37.80337153,-122.2534666
25458,0.372344971,0.138640777,0.907546997,0.823641552,-0.200439453,0.040175974,1.001228397,1376110.567,1537500020,37.80329295,-122.2535011
25459,0.272186279,0.07408537,0.956008911,0.913953038,-0.250259399,0.062629767,1.025021061,1376110.601,1537500020,37.80329295,-122.2535011
25460,0.256317139,0.065698476,1.176498413,1.384148516,-0.276489258,0.07644631,1.235432435,1376110.635,1537500020,37.80329295,-122.2535011
25461,0.225296021,0.050758297,0.869506836,0.756042138,-0.037582397,0.001412437,0.899006603,1376110.669,1537500020,37.80329295,-122.2535011
25462,0.365509033,0.133596853,1.235473633,1.526395098,-0.101470947,0.010296353,1.292396342,1376110.703,1537500020,37.80329295,-122.2535011
25463,0.319366455,0.101994933,0.956802368,0.915470771,0.104370117,0.010893121,1.014080285,1376110.736,1537500020,37.80329295,-122.2535011
25464,0.31098938,0.096714394,0.969604492,0.940132871,-0.12286377,0.015095506,1.025642614,1376110.77,1537500020,37.80329295,-122.2535011
25465,0.429092407,0.184120294,1.231140137,1.515706037,0.161376953,0.026042521,1.313723278,1376110.804,1537500020,37.80329295,-122.2535011
25466,0.313232422,0.09811455,0.996902466,0.993814527,-0.400100708,0.160080577,1.118932372,1376110.838,1537500020,37.80329295,-122.2535011
25467,0.151580811,0.022976742,0.804718018,0.647571088,-0.310546875,0.096439362,0.87577805,1376110.872,1537500020,37.80329295,-122.2535011
25468,0.164077759,0.026921511,1.177444458,1.386375452,-0.295837402,0.087519768,1.225078255,1376110.905,1537500020,37.80329295,-122.2535011
25469,0.15524292,0.024100364,0.788742065,0.622114045,-0.185180664,0.034291878,0.82492805,1376110.939,1537500020,37.80329295,-122.2535011
25470,0.360366821,0.129864246,1.296218872,1.680183364,-0.08605957,0.00740625,1.348129764,1376110.973,1537500020,37.80329295,-122.2535011
25471,0.324279785,0.105157379,1.302566528,1.69667956,-0.069259644,0.004796898,1.344110798,1376111.007,1537500020,37.80329295,-122.2535011
25472,0.111923218,0.012526807,0.928268433,0.861682284,-0.221221924,0.04893914,0.960806031,1376111.041,1537500020,37.80329295,-122.2535011
25473,0.10383606,0.010781927,1.156280518,1.336984636,0.073318481,0.0053756,1.16324639,1376111.074,1537500020,37.80329295,-122.2535011
25474,0.019210815,0.000369055,0.758132935,0.574765547,0.056762695,0.003222004,0.760497604,1376111.108,1537500020,37.80329295,-122.2535011
25475,0.191040039,0.036496297,1.344345093,1.807263729,-0.192733765,0.037146304,1.371461385,1376111.142,1537500020,37.80329295,-122.2535011
25476,0.145080566,0.021048371,0.949996948,0.902494201,-0.086471558,0.00747733,0.964893726,1376111.176,1537500020,37.80329295,-122.2535011
25477,0.204986572,0.042019495,0.671157837,0.450452842,-0.284988403,0.08121839,0.757423743,1376111.21,1537500020,37.80329295,-122.2535011
25478,0.55657959,0.30978084,1.238571167,1.534058536,-0.17414856,0.030327721,1.369002227,1376111.243,1537500020,37.80329295,-122.2535011
25479,0.437667847,0.191553144,0.936080933,0.876247513,-0.14704895,0.021623394,1.043754785,1376111.277,1537500020,37.80329295,-122.2535011
25480,0.389160156,0.151445627,0.84526062,0.714465516,-0.114578247,0.013128175,0.937570967,1376111.311,1537500020,37.80329295,-122.2535011
25481,0.357025146,0.127466955,1.1900177,1.416142126,-0.219039917,0.047978485,1.261581375,1376111.345,1537500020,37.80329295,-122.2535011
25482,0.260360718,0.067787703,0.971755981,0.944309687,-0.120559692,0.014534639,1.013228518,1376111.379,1537500020,37.80329295,-122.2535011
25483,0.435089111,0.189302535,1.44758606,2.095505401,0.042007446,0.001764626,1.512141713,1376111.412,1537500020,37.80329295,-122.2535011
25484,0.351913452,0.123843078,1.182785034,1.398980437,-0.010757446,0.000115723,1.234074243,1376111.446,1537500020,37.80329295,-122.2535011
25485,0.264678955,0.070054949,0.829772949,0.688523147,-0.063796997,0.004070057,0.873297288,1376111.48,1537500020,37.80329295,-122.2535011
25486,0.28326416,0.080238584,1.064987183,1.1341977,-0.234863281,0.055160761,1.12676397,1376111.514,1537500021,37.80320416,-122.25354
25487,0.158416748,0.025095866,0.834457397,0.696319147,-0.117202759,0.013736487,0.857409762,1376111.548,1537500021,37.80320416,-122.25354
25488,0.170166016,0.028956473,1.381576538,1.90875373,-0.309768677,0.095956633,1.426066912,1376111.581,1537500021,37.80320416,-122.25354
25489,0.006515503,4.25E-05,0.561538696,0.315325707,-0.12059021,0.014541999,0.574378062,1376111.615,1537500021,37.80320416,-122.25354
25490,-0.007049561,4.97E-05,0.806213379,0.649980012,-0.534347534,0.285527287,0.967241953,1376111.649,1537500021,37.80320416,-122.25354
25491,0.093078613,0.008663628,0.989959717,0.980020241,-0.036407471,0.001325504,0.994992147,1376111.683,1537500021,37.80320416,-122.25354
25492,0.146133423,0.021354977,0.741653442,0.550049828,0.038803101,0.001505681,0.756908506,1376111.717,1537500021,37.80320416,-122.25354
25493,0.163742065,0.026811464,1.057861328,1.119070589,-0.382064819,0.145973526,1.136598249,1376111.75,1537500021,37.80320416,-122.25354
25494,-0.032180786,0.001035603,0.464752197,0.215994605,0.09362793,0.008766189,0.475180384,1376111.784,1537500021,37.80320416,-122.25354
25495,0.176895142,0.031291891,1.552444458,2.410083795,-0.454742432,0.206790679,1.627318766,1376111.818,1537500021,37.80320416,-122.25354
25496,0.126876831,0.01609773,0.984542847,0.969324618,-0.040603638,0.001648655,0.993514471,1376111.852,1537500021,37.80320416,-122.25354
25497,0.273788452,0.074960116,0.859512329,0.738761444,-0.085250854,0.007267708,0.906084581,1376111.886,1537500021,37.80320416,-122.25354
25498,0.481689453,0.232024729,0.946670532,0.896185096,-0.389083862,0.151386252,1.131192325,1376111.919,1537500021,37.80320416,-122.25354
25499,0.505905151,0.255940022,0.882385254,0.778603736,-0.493881226,0.243918665,1.130691127,1376111.953,1537500021,37.80320416,-122.25354
25500,0.424468994,0.180173927,1.007507324,1.015071008,-0.087783813,0.007705998,1.096791198,1376111.987,1537500021,37.80320416,-122.25354
25501,0.321777344,0.103540659,0.957229614,0.916288534,-0.128570557,0.016530388,1.018017476,1376112.021,1537500021,37.80320416,-122.25354
25502,0.245651245,0.060344534,0.542510986,0.29431817,-0.197357178,0.038949856,0.627385495,1376112.055,1537500021,37.80320416,-122.25354
25503,0.298156738,0.08889744,0.77583313,0.601917046,-0.315155029,0.099322692,0.888896607,1376112.088,1537500021,37.80320416,-122.25354
25504,0.389923096,0.152040021,1.00378418,1.00758268,0.049545288,0.002454736,1.077996956,1376112.122,1537500021,37.80320416,-122.25354
25505,0.447235107,0.200019241,1.342224121,1.801565591,-0.154754639,0.023948998,1.423212504,1376112.156,1537500021,37.80320416,-122.25354
25506,0.204406738,0.041782115,0.640625,0.410400391,0.032852173,0.001079265,0.673247184,1376112.19,1537500021,37.80320416,-122.25354
25507,0.261459351,0.068360992,1.338745117,1.792238488,-0.214447021,0.045987525,1.380792166,1376112.224,1537500021,37.80320416,-122.25354
25508,0.031112671,0.000967998,0.973220825,0.947158774,-0.343002319,0.117650591,1.032364937,1376112.257,1537500021,37.80320416,-122.25354
25509,0.103668213,0.010747098,1.415603638,2.00393366,-0.383148193,0.146802538,1.470198387,1376112.291,1537500021,37.80320416,-122.25354
25510,-0.09803772,0.009611395,0.513427734,0.263608038,-0.138961792,0.01931038,0.540860252,1376112.325,1537500021,37.80320416,-122.25354
25511,0.023498535,0.000552181,1.004898071,1.009820133,-0.577026367,0.332959428,1.15902189,1376112.359,1537500021,37.80320416,-122.25354
25512,-0.012939453,0.000167429,0.446975708,0.199787284,-0.139663696,0.019505948,0.468466286,1376112.393,1537500021,37.80320416,-122.25354
25513,0.214126587,0.045850195,1.102661133,1.215861574,-0.058746338,0.003451132,1.124794604,1376112.426,1537500021,37.80320416,-122.25354
25514,0.255065918,0.065058623,1.065551758,1.135400549,-0.073394775,0.005386793,1.098110179,1376112.46,1537500021,37.80320416,-122.25354
25515,0.149353027,0.022306327,0.811279297,0.658174098,-0.068313599,0.004666748,0.827736173,1376112.494,1537500021,37.80320416,-122.25354
25516,0.070678711,0.00499548,0.816452026,0.666593911,-0.067977905,0.004620996,0.822320124,1376112.528,1537500021,37.80320416,-122.25354
25517,0.328872681,0.10815724,1.588546753,2.523480786,-0.19859314,0.039439235,1.634343067,1376112.562,1537500021,37.80320416,-122.25354
25518,0.402786255,0.162236767,1.106582642,1.224525144,-0.308700562,0.095296037,1.217398024,1376112.595,1537500022,37.80311972,-122.253578
25519,0.537643433,0.289060461,1.338150024,1.790645487,-0.420410156,0.176744699,1.502148677,1376112.629,1537500022,37.80311972,-122.253578
25520,0.378997803,0.143639335,0.800582886,0.640932957,-0.406829834,0.165510514,0.974721912,1376112.663,1537500022,37.80311972,-122.253578
25521,0.525405884,0.276051343,1.429092407,2.042305108,-0.097488403,0.009503989,1.525732755,1376112.697,1537500022,37.80311972,-122.253578
25522,0.243423462,0.059254982,1.147506714,1.316771659,-0.110458374,0.012201052,1.178230747,1376112.731,1537500022,37.80311972,-122.253578
25523,0.296859741,0.088125706,1.133895874,1.285719853,-0.121170044,0.01468218,1.178358069,1376112.764,1537500022,37.80311972,-122.253578
25524,0.202636719,0.04106164,0.531143188,0.282113086,-0.020492554,0.000419945,0.568853822,1376112.798,1537500022,37.80311972,-122.253578
25525,0.396911621,0.157538835,0.980499268,0.961378815,0.035263062,0.001243484,1.05837665,1376112.832,1537500022,37.80311972,-122.253578
25526,0.281021118,0.078972869,0.829620361,0.688269943,-0.227462769,0.051739311,0.904976311,1376112.866,1537500022,37.80311972,-122.253578
25527,0.309661865,0.095890471,1.491821289,2.225530758,-0.086853027,0.007543448,1.526094583,1376112.9,1537500022,37.80311972,-122.253578
25528,0.071304321,0.005084306,1.087036133,1.181647554,-0.356628418,0.127183829,1.146261615,1376112.933,1537500022,37.80311972,-122.253578
25529,0.063064575,0.003977141,1.177230835,1.385872439,-0.388580322,0.150994667,1.241307474,1376112.967,1537500022,37.80311972,-122.253578
25530,0.009307861,8.66E-05,0.993179321,0.986405164,-0.140167236,0.019646854,1.003064631,1376113.001,1537500022,37.80311972,-122.253578
25531,0.19128418,0.036589638,1.125488281,1.266723871,-0.514572144,0.264784491,1.252237198,1376113.035,1537500022,37.80311972,-122.253578
25532,0.160415649,0.02573318,0.556793213,0.310018682,-0.11491394,0.013205214,0.590725889,1376113.069,1537500022,37.80311972,-122.253578
25533,0.237747192,0.056523727,0.960891724,0.923312905,0.155899048,0.024304513,1.002068434,1376113.102,1537500022,37.80311972,-122.253578
25534,0.045166016,0.002039969,0.748840332,0.560761843,-0.203918457,0.041582737,0.777421732,1376113.136,1537500022,37.80311972,-122.253578
25535,-0.049133301,0.002414081,0.379364014,0.143917055,0.001602173,2.57E-06,0.382535885,1376113.17,1537500022,37.80311972,-122.253578
25536,0.268188477,0.071925059,1.349105835,1.820086554,0.05645752,0.003187452,1.376662291,1376113.204,1537500022,37.80311972,-122.253578
25537,0.136962891,0.018758834,0.969802856,0.94051758,-0.436904907,0.190885898,1.072456205,1376113.238,1537500022,37.80311972,-122.253578
25538,0.170516968,0.029076036,0.597473145,0.356974159,0.002044678,4.18E-06,0.621332742,1376113.271,1537500022,37.80311972,-122.253578
25539,0.443222046,0.196445782,1.257446289,1.58117117,-0.338745117,0.114748254,1.375632657,1376113.305,1537500022,37.80311972,-122.253578
25540,0.446640015,0.199487303,0.963821411,0.928951712,-0.372543335,0.138788536,1.12571202,1376113.339,1537500022,37.80311972,-122.253578
25541,0.418655396,0.175272341,0.879043579,0.772717614,-0.183502197,0.033673056,0.990789085,1376113.373,1537500022,37.80311972,-122.253578
25542,0.412155151,0.169871868,1.061203003,1.126151814,-0.198776245,0.039511996,1.155653788,1376113.407,1537500022,37.80311972,-122.253578
25543,0.366699219,0.134468317,1.10496521,1.220948115,-0.179916382,0.032369905,1.178043436,1376113.44,1537500022,37.80311972,-122.253578
25544,0.270187378,0.073001219,0.872711182,0.761624807,-0.138641357,0.019221426,0.924038664,1376113.474,1537500022,37.80311972,-122.253578
25545,0.580978394,0.337535894,2.103256226,4.423686752,-0.101287842,0.010259227,2.184372192,1376113.508,1537500022,37.80311972,-122.253578
25546,0.365829468,0.1338312,0.972930908,0.946594552,-0.030639648,0.000938788,1.039886792,1376113.542,1537500022,37.80311972,-122.253578
25547,0.46434021,0.215611831,1.453552246,2.112814132,-0.264389038,0.069901563,1.548653456,1376113.576,1537500023,37.80303177,-122.2536177
25548,0.274795532,0.075512584,1.040267944,1.082157395,0.023071289,0.000532284,1.07619806,1376113.609,1537500023,37.80303177,-122.2536177
25549,0.079360962,0.006298162,0.664810181,0.441972577,-0.209701538,0.043974735,0.701602077,1376113.643,1537500023,37.80303177,-122.2536177
25550,0.184509277,0.034043673,1.322128296,1.748023231,-0.459472656,0.211115122,1.411800987,1376113.677,1537500023,37.80303177,-122.2536177
25551,-0.049224854,0.002423086,0.327270508,0.107105985,-0.244979858,0.060015131,0.411757456,1376113.711,1537500023,37.80303177,-122.2536177
25552,0.187179565,0.03503619,1.39024353,1.932777073,-0.619628906,0.383939981,1.53354271,1376113.745,1537500023,37.80303177,-122.2536177
25553,0.012512207,0.000156555,0.336883545,0.113490523,0.067138672,0.004507601,0.343736352,1376113.778,1537500023,37.80303177,-122.2536177
25554,0.069839478,0.004877553,0.820129395,0.672612225,-0.163375854,0.02669167,0.839155198,1376113.812,1537500023,37.80303177,-122.2536177
25555,-0.006851196,4.69E-05,0.698379517,0.48773395,0.093795776,0.008797648,0.704683288,1376113.846,1537500023,37.80303177,-122.2536177
25556,0.103042603,0.010617778,1.245193481,1.550506805,-0.141769409,0.020098565,1.257466957,1376113.88,1537500023,37.80303177,-122.2536177
25557,-0.038116455,0.001452864,0.695831299,0.484181197,-0.15435791,0.023826364,0.713764965,1376113.914,1537500023,37.80303177,-122.2536177
25558,0.05317688,0.002827781,0.823791504,0.678632442,-0.25428772,0.064662245,0.863783808,1376113.947,1537500023,37.80303177,-122.2536177
25559,0.300109863,0.09006593,0.952087402,0.906470421,-0.238723755,0.056989031,1.026413845,1376113.981,1537500023,37.80303177,-122.2536177
25560,0.394485474,0.155618789,0.434814453,0.189063609,-0.099746704,0.009949405,0.5955097,1376114.015,1537500023,37.80303177,-122.2536177
25561,0.49937439,0.249374781,0.818389893,0.669762017,-0.522567749,0.273077052,1.091885457,1376114.049,1537500023,37.80303177,-122.2536177
25562,0.318328857,0.101333261,0.792007446,0.627275795,-0.067504883,0.004556909,0.856251111,1376114.082,1537500023,37.80303177,-122.2536177
25563,0.305969238,0.093617175,1.235443115,1.52631969,-0.177124023,0.03137292,1.28503299,1376114.116,1537500023,37.80303177,-122.2536177
25564,0.259017944,0.067090295,1.009735107,1.019564986,0.08114624,0.006584712,1.045581175,1376114.15,1537500023,37.80303177,-122.2536177
25565,0.368667603,0.135915802,1.153961182,1.33162641,-0.110305786,0.012167366,1.216433137,1376114.184,1537500023,37.80303177,-122.2536177
25566,0.509994507,0.260094397,1.436523438,2.063599588,-0.058074951,0.0033727,1.52547261,1376114.218,1537500023,37.80303177,-122.2536177
25567,0.329467773,0.108549013,0.972732544,0.946208602,-0.105728149,0.011178441,1.032441794,1376114.252,1537500023,37.80303177,-122.2536177
25568,0.165756226,0.027475126,0.74269104,0.551589981,-0.219772339,0.048299881,0.792063753,1376114.285,1537500023,37.80303177,-122.2536177
25569,0.277481079,0.076995749,1.511566162,2.284832262,-0.533187866,0.2842893,1.626689064,1376114.319,1537500023,37.80303177,-122.2536177
25570,-0.085281372,0.007272912,0.535064697,0.28629423,-0.134658813,0.018132996,0.558301118,1376114.353,1537500023,37.80303177,-122.2536177
